NodeId,Time,Hum,Tem,Pm1,Pm2p5,Pm10,CO
50029167ED03,1594486800,57.996,32.260,0.000,7.426,12.904,0.000
50029167ED03,1594490400,59.070,32.105,0.000,9.530,15.539,0.000
50029167ED03,1594494000,61.328,31.992,0.000,15.866,27.618,0.000
50029167ED03,1594497600,63.820,31.792,0.000,16.261,28.965,0.000
50029167ED03,1594501200,64.470,31.493,0.000,12.375,23.440,0.000
50029167ED03,1594504800,65.939,31.491,0.000,9.595,20.849,0.000
50029167ED03,1594508400,68.080,31.234,0.000,8.288,17.794,0.000
50029167ED03,1594512000,67.226,31.451,0.000,9.279,18.971,0.000
50029167ED03,1594515600,62.945,32.347,0.000,10.039,18.868,0.000
50029167ED03,1594519200,56.694,33.667,0.000,10.434,20.337,0.000
50029167ED03,1594522800,52.622,34.522,0.000,10.886,20.988,0.000
