NodeId,Time,Hum,Tem,Pm1,Pm2p5,Pm10,CO
DC4F227E6793,1598115600,83.860,29.003,0.000,16.531,25.216,0.000
DC4F227E6793,1598119200,84.139,28.856,0.000,15.924,27.629,0.000
DC4F227E6793,1598122800,84.742,28.727,0.000,21.993,37.232,0.000
DC4F227E6793,1598126400,87.551,28.266,0.000,24.184,37.697,0.000
DC4F227E6793,1598130000,88.009,28.162,0.000,23.988,36.160,0.000
DC4F227E6793,1598133600,88.426,28.135,0.000,23.564,39.182,0.000
DC4F227E6793,1598137200,89.061,28.040,0.000,27.861,47.833,0.000
DC4F227E6793,1598140800,88.004,28.338,0.000,41.079,63.597,0.000
DC4F227E6793,1598144400,78.350,30.361,0.000,39.492,73.948,0.000
DC4F227E6793,1598148000,72.494,31.121,0.000,26.357,48.728,0.000
DC4F227E6793,1598151600,64.760,32.464,0.000,14.782,29.523,0.000
DC4F227E6793,1598155200,55.051,33.973,0.000,6.305,13.357,0.000
DC4F227E6793,1598158800,53.251,34.371,0.000,8.562,14.215,0.000
DC4F227E6793,1598162400,49.519,35.129,0.000,4.450,8.779,0.000
DC4F227E6793,1598166000,48.697,35.106,0.000,4.709,8.308,0.000
DC4F227E6793,1598169600,51.999,34.818,0.000,6.473,11.945,0.000
DC4F227E6793,1598173200,51.580,35.092,0.000,7.475,15.391,0.000
DC4F227E6793,1598176800,52.344,35.085,0.000,12.735,19.866,0.000
DC4F227E6793,1598180400,54.227,34.652,0.000,15.883,25.057,0.000
