NodeId,Time,Hum,Tem,Pm1,Pm2p5,Pm10,CO
DC4F227DCCD1,1591376400,60.977,32.469,0.000,42.893,51.756,0.000
DC4F227DCCD1,1591380000,62.699,32.265,0.000,31.028,38.680,0.000
DC4F227DCCD1,1591383600,64.946,31.878,0.000,24.082,30.917,0.000
DC4F227DCCD1,1591387200,70.595,30.916,0.000,31.706,42.635,0.000
DC4F227DCCD1,1591390800,69.734,31.066,0.000,23.865,32.449,0.000
DC4F227DCCD1,1591394400,69.619,31.100,0.000,28.290,40.989,0.000
DC4F227DCCD1,1591398000,72.374,30.522,0.000,37.867,60.344,0.000
DC4F227DCCD1,1591401600,70.879,30.891,0.000,25.199,36.299,0.000
DC4F227DCCD1,1591405200,67.845,31.696,0.000,30.447,45.106,0.000
DC4F227DCCD1,1591408800,64.411,32.604,0.000,30.675,44.544,0.000
DC4F227DCCD1,1591412400,61.830,33.561,0.000,35.338,50.069,0.000
DC4F227DCCD1,1591416000,55.832,34.677,0.000,27.495,37.587,0.000
DC4F227DCCD1,1591419600,49.430,35.817,0.000,20.467,28.109,0.000
DC4F227DCCD1,1591423200,46.884,35.477,0.000,10.753,14.914,0.000
DC4F227DCCD1,1591426800,47.265,35.542,0.000,9.261,12.748,0.000
DC4F227DCCD1,1591430400,47.760,35.672,0.000,26.480,32.252,0.000
DC4F227DCCD1,1591434000,46.164,36.464,0.000,16.072,20.972,0.000
DC4F227DCCD1,1591437600,42.998,37.949,0.000,10.919,15.923,0.000
DC4F227DCCD1,1591441200,49.147,35.408,0.000,14.106,20.994,0.000
DC4F227DCCD1,1591444800,52.390,34.702,0.000,38.580,48.675,0.000
DC4F227DCCD1,1591448400,55.740,34.184,0.000,132.843,154.244,0.000
DC4F227DCCD1,1591452000,56.584,33.749,0.000,160.557,192.500,0.000
DC4F227DCCD1,1591455600,57.916,33.287,0.000,119.077,143.479,0.000
DC4F227DCCD1,1591459200,59.082,33.172,0.000,81.056,98.542,0.000
