NodeId,Time,Hum,Tem,Pm1,Pm2p5,Pm10,CO
DC4F227E6793,1598720400,67.117,31.656,0.000,9.996,25.991,0.000
DC4F227E6793,1598724000,70.440,31.293,0.000,8.860,22.611,0.000
DC4F227E6793,1598727600,73.444,30.858,0.000,9.528,21.479,0.000
DC4F227E6793,1598731200,76.979,30.333,0.000,13.703,28.507,0.000
DC4F227E6793,1598734800,78.835,30.009,0.000,15.623,29.681,0.000
DC4F227E6793,1598738400,81.476,29.788,0.000,25.995,48.552,0.000
DC4F227E6793,1598742000,82.390,29.595,0.000,27.852,46.372,0.000
DC4F227E6793,1598745600,78.724,30.605,0.000,28.295,43.037,0.000
DC4F227E6793,1598749200,71.952,32.332,0.000,30.533,52.981,0.000
DC4F227E6793,1598752800,68.877,32.543,0.000,18.171,29.984,0.000
DC4F227E6793,1598756400,63.536,33.104,0.000,15.294,23.711,0.000
DC4F227E6793,1598760000,57.573,34.129,0.000,17.159,24.371,0.000
DC4F227E6793,1598763600,56.097,34.694,0.000,27.948,35.361,0.000
DC4F227E6793,1598767200,54.194,34.848,0.000,27.666,33.666,0.000
DC4F227E6793,1598770800,54.171,34.958,0.000,25.136,30.292,0.000
DC4F227E6793,1598774400,51.459,35.835,0.000,26.552,34.923,0.000
DC4F227E6793,1598778000,51.520,35.519,0.000,25.815,38.664,0.000
DC4F227E6793,1598781600,51.208,35.989,0.000,22.899,32.171,0.000
DC4F227E6793,1598785200,50.289,35.909,0.000,17.560,27.803,0.000
DC4F227E6793,1598788800,53.053,35.104,0.000,19.438,29.835,0.000
DC4F227E6793,1598792400,59.543,34.129,0.000,28.020,43.581,0.000
DC4F227E6793,1598796000,66.471,33.126,0.000,18.897,31.171,0.000
DC4F227E6793,1598799600,68.497,32.548,0.000,15.555,27.346,0.000
DC4F227E6793,1598803200,70.056,32.106,0.000,14.393,25.192,0.000
