NodeId,Time,Hum,Tem,Pm1,Pm2p5,Pm10,CO
50029167E78E,1598288400,74.301,28.672,0.000,1.152,5.350,0.000
50029167E78E,1598292000,74.169,29.006,0.000,1.618,6.673,0.000
50029167E78E,1598295600,73.545,29.038,0.000,1.795,6.007,0.000
50029167E78E,1598299200,72.752,29.270,0.000,1.675,6.971,0.000
50029167E78E,1598302800,71.407,29.588,0.000,1.577,6.392,0.000
50029167E78E,1598306400,72.889,29.550,0.000,3.919,11.369,0.000
50029167E78E,1598310000,74.545,29.284,0.000,27.482,59.717,0.000
50029167E78E,1598313600,72.289,29.831,0.000,19.654,43.895,0.000
50029167E78E,1598317200,66.068,31.396,0.000,14.945,35.873,0.000
50029167E78E,1598320800,62.394,32.168,0.000,12.296,32.323,0.000
50029167E78E,1598324400,59.886,33.235,0.000,14.967,35.235,0.000
50029167E78E,1598328000,55.280,35.062,0.000,14.489,32.454,0.000
50029167E78E,1598331600,54.380,35.214,0.000,14.107,31.960,0.000
50029167E78E,1598335200,48.135,37.608,0.000,11.249,24.910,0.000
50029167E78E,1598338800,46.160,38.051,0.000,6.933,15.064,0.000
50029167E78E,1598342400,39.240,40.659,0.000,5.798,13.696,0.000
50029167E78E,1598346000,39.304,40.589,0.000,5.979,14.511,0.000
