NodeId,Time,Hum,Tem,Pm1,Pm2p5,Pm10,CO
DC4F227E68C4,1594918800,65.060,33.766,0.000,8.250,15.521,0.000
DC4F227E68C4,1594922400,66.328,33.518,0.000,9.500,18.035,0.000
DC4F227E68C4,1594926000,69.300,33.125,0.000,10.109,18.651,0.000
DC4F227E68C4,1594929600,71.674,32.872,0.000,9.912,18.341,0.000
DC4F227E68C4,1594933200,72.222,32.749,0.000,7.847,16.627,0.000
DC4F227E68C4,1594936800,71.638,32.655,0.000,8.054,17.291,0.000
DC4F227E68C4,1594940400,72.321,32.403,0.000,10.268,23.575,0.000
DC4F227E68C4,1594944000,72.395,32.483,0.000,12.397,28.342,0.000
DC4F227E68C4,1594947600,69.137,33.248,0.000,10.338,22.663,0.000
DC4F227E68C4,1594951200,65.533,34.330,0.000,9.742,19.713,0.000
DC4F227E68C4,1594954800,59.861,35.754,0.000,7.685,15.283,0.000
DC4F227E68C4,1594958400,53.271,37.150,0.000,6.122,12.662,0.000
DC4F227E68C4,1594962000,46.768,38.604,0.000,4.979,10.135,0.000
DC4F227E68C4,1594965600,40.702,40.391,0.000,3.607,7.294,0.000
DC4F227E68C4,1594969200,37.154,42.208,0.000,3.746,8.155,0.000
DC4F227E68C4,1594972800,35.362,43.291,0.000,3.617,8.164,0.000
DC4F227E68C4,1594976400,37.980,42.761,0.000,4.805,11.188,0.000
DC4F227E68C4,1594980000,44.712,40.004,0.000,5.745,12.659,0.000
DC4F227E68C4,1594983600,46.735,38.379,0.000,5.471,12.452,0.000
