NodeId,Time,Hum,Tem,Pm1,Pm2p5,Pm10,CO
DC4F227E57DA,1590080400,54.028,37.102,0.000,24.871,48.643,0.000
DC4F227E57DA,1590084000,51.590,36.894,0.000,23.815,44.346,0.000
DC4F227E57DA,1590087600,52.343,36.312,0.000,19.487,35.509,0.000
DC4F227E57DA,1590091200,51.098,36.058,0.000,15.505,27.706,0.000
DC4F227E57DA,1590094800,51.460,35.983,0.000,15.408,29.039,0.000
DC4F227E57DA,1590098400,59.817,34.888,0.000,33.271,61.633,0.000
DC4F227E57DA,1590102000,63.880,33.654,0.000,30.678,56.972,0.000
DC4F227E57DA,1590105600,62.981,33.660,0.000,23.398,46.174,0.000
DC4F227E57DA,1590156000,51.929,35.529,0.030,11.935,20.927,0.000
DC4F227E57DA,1590159600,56.807,33.862,0.000,13.052,25.873,0.000
DC4F227E57DA,1590163200,57.029,33.556,0.000,8.514,16.684,0.000
