NodeId,Time,Hum,Tem,Pm1,Pm2p5,Pm10,CO
50029167E78E,1593450000,62.779,33.105,0.000,13.529,27.311,0.000
50029167E78E,1593453600,63.964,32.729,0.000,12.263,25.541,0.000
50029167E78E,1593457200,64.616,32.523,0.000,10.142,20.838,0.000
50029167E78E,1593460800,63.642,32.319,0.000,7.007,15.036,0.000
50029167E78E,1593464400,63.813,32.192,0.000,7.709,15.626,0.000
50029167E78E,1593468000,66.315,31.774,0.000,6.009,13.283,0.000
50029167E78E,1593471600,69.078,31.720,0.000,6.764,24.111,0.000
50029167E78E,1593475200,68.835,32.029,0.000,8.558,20.568,0.000
50029167E78E,1593478800,63.678,33.221,0.000,12.110,24.824,0.000
50029167E78E,1593482400,58.613,34.567,0.000,14.826,27.991,0.000
50029167E78E,1593486000,52.792,35.985,0.000,11.501,21.511,0.000
50029167E78E,1593489600,47.054,38.134,0.000,14.316,24.824,0.000
50029167E78E,1593493200,37.832,41.508,0.000,11.347,20.232,0.000
50029167E78E,1593496800,40.631,40.236,0.000,11.441,20.354,0.000
50029167E78E,1593500400,37.769,41.253,0.000,9.666,16.543,0.000
50029167E78E,1593504000,35.527,42.066,0.000,8.789,16.461,0.000
50029167E78E,1593507600,38.011,41.003,0.000,8.995,17.905,0.000
50029167E78E,1593511200,41.927,39.470,0.000,9.309,20.062,0.000
50029167E78E,1593514800,49.166,37.473,0.000,10.628,25.356,0.000
50029167E78E,1593518400,57.807,35.250,0.000,13.836,28.670,0.000
50029167E78E,1593522000,54.742,34.405,0.000,10.557,23.064,0.000
50029167E78E,1593525600,51.196,34.245,0.000,9.372,21.514,0.000
50029167E78E,1593529200,48.950,34.179,0.000,8.080,20.002,0.000
50029167E78E,1593532800,49.441,34.170,0.000,6.244,15.151,0.000
