NodeId,Time,Hum,Tem,Pm1,Pm2p5,Pm10,CO
DC4F227DCC45,1593450000,0.000,0.000,0.000,0.000,0.000,0.000
DC4F227DCC45,1593453600,0.000,0.000,0.000,0.000,0.000,0.000
DC4F227DCC45,1593457200,0.000,0.000,0.000,0.000,0.000,0.000
DC4F227DCC45,1593460800,0.000,0.000,0.000,0.000,0.000,0.000
DC4F227DCC45,1593464400,0.000,0.000,0.000,0.000,0.000,0.000
DC4F227DCC45,1593468000,0.000,0.000,0.000,0.000,0.000,0.000
DC4F227DCC45,1593471600,0.000,0.000,0.000,0.000,0.000,0.000
DC4F227DCC45,1593475200,0.000,0.000,0.000,0.000,0.000,0.000
DC4F227DCC45,1593478800,0.000,0.000,0.000,0.000,0.000,0.000
DC4F227DCC45,1593482400,0.000,0.000,0.000,0.000,0.000,0.000
DC4F227DCC45,1593486000,0.000,0.000,0.000,0.000,0.000,0.000
DC4F227DCC45,1593489600,0.000,0.000,0.000,0.000,0.000,0.000
DC4F227DCC45,1593493200,0.000,0.000,0.000,0.000,0.000,0.000
DC4F227DCC45,1593496800,0.000,0.000,0.000,0.000,0.000,0.000
DC4F227DCC45,1593500400,0.000,0.000,0.000,0.000,0.000,0.000
DC4F227DCC45,1593504000,0.000,0.000,0.000,0.000,0.000,0.000
DC4F227DCC45,1593507600,0.000,0.000,0.000,0.000,0.000,0.000
DC4F227DCC45,1593511200,0.000,0.000,0.000,0.000,0.000,0.000
DC4F227DCC45,1593514800,0.000,0.000,0.000,0.000,0.000,0.000
DC4F227DCC45,1593518400,0.000,0.000,0.000,0.000,0.000,0.000
DC4F227DCC45,1593522000,0.000,0.000,0.000,0.000,0.000,0.000
DC4F227DCC45,1593525600,0.000,0.000,0.000,0.000,0.000,0.000
DC4F227DCC45,1593529200,0.000,0.000,0.000,0.000,0.000,0.000
DC4F227DCC45,1593532800,0.000,0.000,0.000,0.000,0.000,0.000
