NodeId,Time,Hum,Tem,Pm1,Pm2p5,Pm10,CO
DC4F227E68C4,1596214800,66.643,32.596,0.000,35.787,46.209,0.000
DC4F227E68C4,1596218400,68.543,32.297,0.000,40.541,52.325,0.000
DC4F227E68C4,1596222000,69.286,32.202,0.000,45.456,60.085,0.000
DC4F227E68C4,1596225600,70.987,31.943,0.000,49.547,68.611,0.000
DC4F227E68C4,1596229200,69.166,31.879,0.000,31.447,45.262,0.000
DC4F227E68C4,1596232800,64.431,31.784,0.000,10.868,15.745,0.000
DC4F227E68C4,1596236400,62.644,31.798,0.000,6.949,10.175,0.000
DC4F227E68C4,1596240000,62.375,31.889,0.000,7.084,11.139,0.000
DC4F227E68C4,1596243600,61.313,32.173,0.000,6.887,11.730,0.000
DC4F227E68C4,1596247200,59.068,32.778,0.000,6.100,11.309,0.000
DC4F227E68C4,1596250800,57.259,33.177,0.000,5.917,11.072,0.000
DC4F227E68C4,1596254400,57.237,33.343,0.000,7.337,13.597,0.000
DC4F227E68C4,1596258000,61.769,33.134,0.000,8.114,14.202,0.000
DC4F227E68C4,1596261600,58.872,33.668,0.000,4.938,8.566,0.000
DC4F227E68C4,1596265200,53.127,34.973,0.000,2.920,5.382,0.000
DC4F227E68C4,1596268800,54.128,35.089,0.000,2.764,5.518,0.000
DC4F227E68C4,1596272400,63.733,33.440,0.000,4.486,9.493,0.000
DC4F227E68C4,1596276000,67.934,32.362,0.000,5.482,10.536,0.000
DC4F227E68C4,1596279600,71.914,31.375,0.000,6.113,9.869,0.000
DC4F227E68C4,1596283200,70.511,31.377,0.000,6.595,10.603,0.000
